channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
4,mse_tanh,sgd,2.0,True,12,0.83,830,0.1183508580327034,0.06552237500000002
4,mse_tanh,sgd,2.0,True,13,0.835,835,0.11453045666217804,0.0711170000000001
4,mse_tanh,sgd,2.0,True,14,0.84,840,0.11128020483255387,0.07677012500000036
4,mse_tanh,sgd,2.0,True,15,0.833,833,0.10764889669418334,0.08171658400000004
4,mse_tanh,sgd,2.0,True,16,0.848,848,0.1052775857448578,0.08699491700000017
4,mse_tanh,sgd,2.0,True,17,0.845,845,0.10250604867935181,0.09187604199999999
4,mse_tanh,sgd,2.0,True,18,0.848,848,0.10060701787471771,0.09667220900000029
4,mse_tanh,sgd,2.0,True,19,0.856,856,0.09851525151729584,0.10194429200000021
4,mse_tanh,sgd,2.0,True,20,0.854,854,0.09604055374860763,0.106762625
8,cross_entropy,sgd,0.2,False,1,0.455,455,2.277262783050537,0.006238833999999915
8,cross_entropy,sgd,0.2,False,2,0.525,525,2.2200468616485596,0.012414708999999746
8,cross_entropy,sgd,0.2,False,3,0.569,569,2.11030841255188,0.01851641699999984
8,cross_entropy,sgd,0.2,False,4,0.606,606,1.9165865955352783,0.024889958999999795
8,cross_entropy,sgd,0.2,False,5,0.633,633,1.6552767391204835,0.030835541999999716
8,cross_entropy,sgd,0.2,False,6,0.679,679,1.3977952051162719,0.03688187499999973
8,cross_entropy,sgd,0.2,False,7,0.722,722,1.1933976793289185,0.04292304199999997
8,cross_entropy,sgd,0.2,False,8,0.738,738,1.0435496969223022,0.04898745899999968
8,cross_entropy,sgd,0.2,False,9,0.763,763,0.9343242650032043,0.055001666999999976
8,cross_entropy,sgd,0.2,False,10,0.772,772,0.8535631475448608,0.061015250000000076
8,cross_entropy,sgd,0.2,False,11,0.778,778,0.791153438091278,0.06706591699999986
8,cross_entropy,sgd,0.2,False,12,0.793,793,0.743650074005127,0.07313033400000002
8,cross_entropy,sgd,0.2,False,13,0.8,800,0.7036154155731201,0.07901383399999995
8,cross_entropy,sgd,0.2,False,14,0.809,809,0.6708055567741394,0.08497662499999992
8,cross_entropy,sgd,0.2,False,15,0.814,814,0.6425489087104798,0.09107074999999965
8,cross_entropy,sgd,0.2,False,16,0.821,821,0.6184413294792175,0.09752208399999995
8,cross_entropy,sgd,0.2,False,17,0.831,831,0.5965939543247223,0.10398562499999997
8,cross_entropy,sgd,0.2,False,18,0.835,835,0.5771537427902221,0.10997629199999981
8,cross_entropy,sgd,0.2,False,19,0.835,835,0.5599407074451447,0.11548204200000001
8,cross_entropy,sgd,0.2,False,20,0.836,836,0.5450118055343628,0.12150624999999993
8,cross_entropy,sgd,1.0,False,1,0.598,598,2.0919174737930297,0.006131292000000066
8,cross_entropy,sgd,1.0,False,2,0.751,751,1.1444917392730714,0.012067542000000042
8,cross_entropy,sgd,1.0,False,3,0.792,792,0.7387710723876953,0.018110416999999934
8,cross_entropy,sgd,1.0,False,4,0.834,834,0.6008892784118652,0.024254125000000126
8,cross_entropy,sgd,1.0,False,5,0.851,851,0.5258182086944581,0.030416584000000135
8,cross_entropy,sgd,1.0,False,6,0.864,864,0.4755957007408142,0.0365218340000002
8,cross_entropy,sgd,1.0,False,7,0.871,871,0.4379306581020355,0.04310845899999993
8,cross_entropy,sgd,1.0,False,8,0.874,874,0.4115223088264465,0.049710249999999956
8,cross_entropy,sgd,1.0,False,9,0.888,888,0.3876339709758759,0.055673459000000314
8,cross_entropy,sgd,1.0,False,10,0.882,882,0.3676790904998779,0.061157625000000326
8,cross_entropy,sgd,1.0,False,11,0.894,894,0.34962833404541016,0.06700137500000025
8,cross_entropy,sgd,1.0,False,12,0.903,903,0.3375824501514435,0.07293370899999996
8,cross_entropy,sgd,1.0,False,13,0.9,900,0.3210696384906769,0.07839275000000034
8,cross_entropy,sgd,1.0,False,14,0.913,913,0.30855722379684447,0.08433429199999987
8,cross_entropy,sgd,1.0,False,15,0.894,894,0.2954763131141663,0.08992304200000012
8,cross_entropy,sgd,1.0,False,16,0.918,918,0.2882599577903748,0.09580629200000024
8,cross_entropy,sgd,1.0,False,17,0.919,919,0.27566911780834197,0.10175050000000008
8,cross_entropy,sgd,1.0,False,18,0.913,913,0.26702206540107726,0.10720666700000026
8,cross_entropy,sgd,1.0,False,19,0.911,911,0.2588801076412201,0.11266262500000002
8,cross_entropy,sgd,1.0,False,20,0.919,919,0.2490505256652832,0.11814333400000043
8,cross_entropy,sgd,2.0,False,1,0.73,730,1.6933296718597413,0.007253667000000519
8,cross_entropy,sgd,2.0,False,2,0.767,767,0.7200253882408142,0.013423167000000014
8,cross_entropy,sgd,2.0,False,3,0.85,850,0.5346801886558533,0.019435334000000637
8,cross_entropy,sgd,2.0,False,4,0.869,869,0.4496581869125366,0.025929959000000835
8,cross_entropy,sgd,2.0,False,5,0.894,894,0.398214994430542,0.03196283400000066
8,cross_entropy,sgd,2.0,False,6,0.903,903,0.37024832439422606,0.03802166700000065
