image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,45,0.8785,1757,12.519483291,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,46,0.874,1748,12.802245958,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,47,0.875,1750,13.076466040999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,48,0.874,1748,13.346792915999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,49,0.868,1736,13.616021625000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,50,0.8795,1759,13.896869040999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,51,0.8765,1753,14.179833582999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,52,0.872,1744,14.473235082999999,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,53,0.878,1756,14.769338083000001,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,54,0.8775,1755,15.055916832999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,55,0.8715,1743,15.342004707999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,56,0.874,1748,15.630718332999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,57,0.8785,1757,15.915635250000001,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,58,0.879,1758,16.203562415999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,59,0.8775,1755,16.491166458000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,60,0.8705,1741,16.777066415999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,61,0.875,1750,17.065889833,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,62,0.875,1750,17.350950540999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,63,0.874,1748,17.637030875,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,64,0.877,1754,17.920996916,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,65,0.873,1746,18.20282125,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,66,0.88,1760,18.496981749999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,67,0.872,1744,18.783128665999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,68,0.8785,1757,19.077212416000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,69,0.8715,1743,19.379805874999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,70,0.8705,1741,19.684845291000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,71,0.876,1752,19.989672708,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,72,0.878,1756,20.298322874999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,73,0.8765,1753,20.602962333,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,74,0.8755,1751,20.912528625,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,75,0.875,1750,21.214616499999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,76,0.879,1758,21.520245416,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,77,0.8675,1735,21.817515999999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,78,0.8775,1755,22.120838374999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,79,0.8755,1751,22.417509582999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,80,0.8775,1755,22.701719458,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,81,0.8765,1753,22.987346166000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,82,0.876,1752,23.270948208,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,83,0.8815,1763,23.558934332999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,84,0.878,1756,23.867307957999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,85,0.88,1760,24.157792332999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,86,0.8735,1747,24.462240082999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,87,0.881,1762,24.764749000000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,88,0.874,1748,25.064894666,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,89,0.8795,1759,25.344639625,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,90,0.8745,1749,25.648562249999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,91,0.8765,1753,25.956315249999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,92,0.8785,1757,26.251861665999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,93,0.8795,1759,26.558552540999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,94,0.8775,1755,26.860489457999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,95,0.8825,1765,27.160533625,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,96,0.874,1748,27.442907208,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,97,0.878,1756,27.738430166,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,98,0.875,1750,28.021644540999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,99,0.8805,1761,28.3313355,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,100,0.877,1754,28.640732124999992,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,101,0.8815,1763,28.938746415999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,102,0.8815,1763,29.247497250000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,103,0.8835,1767,29.551533125,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,104,0.8825,1765,29.852777374999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,105,0.879,1758,30.145821540999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,106,0.8795,1759,30.440996457999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,107,0.88,1760,30.728614125,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,108,0.8815,1763,31.017446666000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,109,0.8785,1757,31.303724666,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,110,0.882,1764,31.590965540999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,111,0.877,1754,31.878747166000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,112,0.873,1746,32.165039916000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,113,0.8815,1763,32.451721416000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,114,0.8835,1767,32.738449666,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,115,0.8815,1763,33.023604999999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,116,0.88,1760,33.312520625,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,117,0.8765,1753,33.618451875,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,118,0.8815,1763,33.916779166000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,119,0.879,1758,34.216312041,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.008,0.04,0.0,0,120,0.88,1760,34.514644624999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,1,0.6925,1385,0.29207275000000266,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,2,0.781,1562,0.5813969170000064,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,3,0.8225,1645,0.9152182499999952,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,4,0.839,1678,1.2045773340000068,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,5,0.8395,1679,1.4890101250000072,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,6,0.841,1682,1.7732970419999958,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,7,0.84,1680,2.0635598749999957,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,8,0.8415,1683,2.3612090000000023,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,9,0.8435,1687,2.6564805000000007,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,10,0.8455,1691,2.9572187499999956,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,11,0.846,1692,3.246805459000001,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,12,0.844,1688,3.537987749999999,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,13,0.85,1700,3.822939833999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,14,0.8515,1703,4.118587958999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,15,0.8445,1689,4.404173,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,16,0.848,1696,4.688100583999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,17,0.8495,1699,4.976798500000001,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,18,0.853,1706,5.269096417,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,19,0.8515,1703,5.567038417000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,20,0.8495,1699,5.867729334000003,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,21,0.8535,1707,6.166143500000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,22,0.8475,1695,6.457670375000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,23,0.8515,1703,6.747907917000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,24,0.8575,1715,7.0383430840000045,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,25,0.848,1696,7.334683541999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,26,0.8535,1707,7.623271291999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,27,0.8555,1711,7.909896042,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,28,0.8555,1711,8.196673958999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,29,0.8585,1717,8.487861334000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,30,0.857,1714,8.774525124999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,31,0.857,1714,9.069732458999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,32,0.863,1726,9.357117000000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,33,0.8565,1713,9.645570125000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,34,0.8595,1719,9.929790499999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,35,0.86,1720,10.219772208999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,36,0.8635,1727,10.506066542,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,37,0.8615,1723,10.803754749999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,38,0.8665,1733,11.100108250000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,39,0.8585,1717,11.391760542,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,40,0.864,1728,11.682539417000001,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,41,0.8655,1731,11.974799167,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,42,0.866,1732,12.271166917000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,43,0.859,1718,12.562931042000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,44,0.864,1728,12.859733458999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,45,0.863,1726,13.155266084000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,46,0.867,1734,13.440522208999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,47,0.863,1726,13.737417833999999,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,48,0.8655,1731,14.030127875000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,49,0.87,1740,14.323684459000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,50,0.8685,1737,14.604888958999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,51,0.87,1740,14.886355167000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,52,0.872,1744,15.170881625000007,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,53,0.863,1726,15.451189999999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,54,0.8675,1735,15.728695125000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,55,0.87,1740,16.014396000000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,56,0.8695,1739,16.296942166999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,57,0.8615,1723,16.580355459000003,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,58,0.87,1740,16.877589083999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,59,0.8735,1747,17.178753584000006,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,60,0.866,1732,17.477411958999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,61,0.872,1744,17.771090791999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,62,0.868,1736,18.061499291999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,63,0.8715,1743,18.368260708999998,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,64,0.874,1748,18.676144124999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,65,0.873,1746,18.962445125000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,66,0.868,1736,19.256840959,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,67,0.8735,1747,19.542489708999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,68,0.8725,1745,19.834565041999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,69,0.8755,1751,20.120447749999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,70,0.8745,1749,20.410992042000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,71,0.8685,1737,20.702137459,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,72,0.869,1738,20.985733624999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,73,0.874,1748,21.281205166999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,74,0.877,1754,21.578852209000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,75,0.8735,1747,21.875290167000003,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,76,0.8705,1741,22.157076875,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,77,0.87,1740,22.466396083999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,78,0.873,1746,22.747308042,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,79,0.8725,1745,23.031938792000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,80,0.873,1746,23.319964709000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,81,0.874,1748,23.613122750000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,82,0.863,1726,23.905814542,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,83,0.8765,1753,24.205973666999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,84,0.8745,1749,24.511477916999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,85,0.875,1750,24.814591917,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,86,0.875,1750,25.133472959000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,87,0.8775,1755,25.432905250000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,88,0.8735,1747,25.728204167,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,89,0.88,1760,26.032505416999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,90,0.873,1746,26.343026624999993,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,91,0.8765,1753,26.629278291999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,92,0.8725,1745,26.913848791999996,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,93,0.8705,1741,27.213731459,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,94,0.875,1750,27.501948166999995,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,95,0.872,1744,27.805532709000005,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,96,0.874,1748,28.113440124999997,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,97,0.876,1752,28.418872584,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,98,0.877,1754,28.723493917,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,99,0.8775,1755,29.033120584000002,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,100,0.8755,1751,29.340651084,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,101,0.8805,1761,29.637778084000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,102,0.878,1756,29.933372500000004,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,103,0.879,1758,30.232071042,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,104,0.8745,1749,30.541383209000003,shared_kernel,32,2,180,10,224,224,56,504,288,468
9,4,2,9,2,18,5000,2000,0.01,0.05,0.0,0,105,0.877,1754,30.842664541999994,shared_kernel,32,2,180,10,224,224,56,504,288,468
